state,Lake, lake.region,Latitude,Longitude,Elevation.(m),yr.sampled,season,month,TOD,TOD.Detail,number.sites,sample.times,min.depth,max.depth,ave.den.per.m2,std.dev,method,method.detail,net.diameter,net.length,mesh.size.(μm),biomass,size.frequency,reference,type.of.pub,data.origin,notes:
CO,Horsetooth Reservoir,Rocky Mountains,40.556359,-105.154024,1659,2005,fall,Sep,night,Collected as close to a new moon as possible,7,Annual sample, 15.2 , 37.9 , 1.3 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Horsetooth Reservoir,Rocky Mountains,40.556359,-105.154024,1659,2006,summer,Aug,night,Collected as close to a new moon as possible,7,Annual sample, 22.2 , 37.0 , 2.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Horsetooth Reservoir,Rocky Mountains,40.556359,-105.154024,1659,2012,summer,Aug,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",7,Annual sample, 16.8 , 43.6 , 2.5 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Horsetooth Reservoir,Rocky Mountains,40.556359,-105.154024,1659,2015,summer,July,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,Annual sample, 16.3 , 57.3 , 0.4 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Jefferson Lake,Rocky Mountains,39.455786,-105.861509,3262,2005,summer,Aug,night,Collected as close to a new moon as possible,6,Annual sample, 7.2 , 49.2 , 383.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Jefferson Lake,Rocky Mountains,39.455786,-105.861509,3262,2015,summer,Aug,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",5,Annual sample, 15.8 , 50.2 , 392.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Lake Estes,Rocky Mountains,40.375583,-105.492453,2281,2014,spring,May,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",2,Annual sample, 10.5 , 12.2 , 3.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Lower Big Creek Reservoir,Rocky Mountains,40.928379,-106.611036,2748,1991,fall,Oct,night,Collected as close to a new moon as possible,6,Annual sample, 9.0 , 17.0 , 37.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Lower Big Creek Reservoir,Rocky Mountains,40.928379,-106.611036,2748,1992,summer,Aug,night,Collected as close to a new moon as possible,6,Annual sample, 9.0 , 17.0 , 10.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Lower Big Creek Reservoir,Rocky Mountains,40.928379,-106.611036,2748,2015,fall,Sep,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",5,Annual sample, 9.7 , 14.8 , 2.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,Wide-spread anoxic zone in center of water
CO,Lower Big Creek Reservoir,Rocky Mountains,40.928379,-106.611036,2748,2015,fall,Sep,night,Collected as close to a new moon as possible,6,Annual sample, 12.7 , 17.8 , 2.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Lower Twin Lakes,Rocky Mountains,39.085075,-106.333430,2806,2014,spring,May,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",7,"Monthly sampling, weather permitting", 11.5 , 23.8 , 78.1 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Lower Twin Lakes,Rocky Mountains,39.085075,-106.333430,2806,2014,spring,Jun,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",7,"Monthly sampling, weather permitting", 15.5 , 27.7 , 55.3 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Lower Twin Lakes,Rocky Mountains,39.085075,-106.333430,2806,2014,summer,Jul,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",7,"Monthly sampling, weather permitting", 15.7 , 27.8 , 83.9 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Lower Twin Lakes,Rocky Mountains,39.085075,-106.333430,2806,2014,summer,Aug,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",7,"Monthly sampling, weather permitting", 14.4 , 26.8 , 84.6 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Lower Twin Lakes,Rocky Mountains,39.085075,-106.333430,2806,2014,fall,Sep,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",7,"Monthly sampling, weather permitting", 15.3 , 28.0 , 48.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Lower Twin Lakes,Rocky Mountains,39.085075,-106.333430,2806,2014,fall,Oct,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",7,"Monthly sampling, weather permitting", 14.5 , 28.0 , 111.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Lower Twin Lakes,Rocky Mountains,39.085075,-106.333430,2806,2014,fall,Nov,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",7,"Monthly sampling, weather permitting", 15.9 , 28.3 , 32.4 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Mt. Elbert Forebay,Rocky Mountains,39.107662,-106.359439,2943,2014,fall,Sep,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",3,Annual sample, 9.1 , 19.5 , 38.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Pinewood Reservoir,Rocky Mountains,40.363453,-105.286186,2006,2014,spring,May,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",2,Annual sample, 11.5 , 17.7 , 11.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,Shallow and small water
CO,Ruedi Reservoir,Rocky Mountains,39.361510,-106.786764,2372,1992,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 13.0 , 70.0 , 121.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Ruedi Reservoir,Rocky Mountains,39.361510,-106.786764,2372,1994,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 15.0 , 62.0 , 518.5 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Ruedi Reservoir,Rocky Mountains,39.361510,-106.786764,2372,2003,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 21.0 , 67.0 , 213.5 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Ruedi Reservoir,Rocky Mountains,39.361510,-106.786764,2372,2014,spring,Jun,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",8,Annual sample, 21.3 , 60.0 , 366.6 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
CO,Shadow Mountain Reservoir,Rocky Mountains,40.231150,-105.842923,2555,2005,fall,Sep,night,Collected as close to a new moon as possible,3,Annual sample, 5.8 , 9.0 , 10.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Shadow Mountain Reservoir,Rocky Mountains,40.231150,-105.842923,2555,2014,summer,Aug,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",1,Annual sample, 9.5 , 9.5 , 87.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,Extremely shallow.
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,1991,fall,Oct,night,Collected as close to a new moon as possible,10,Annual sample, 13.0 , 40.0 , 125.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,1992,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 13.0 , 40.0 , 456.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,1993,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 10.0 , 39.0 , 165.3 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,1994,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 11.0 , 40.0 , 170.2 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,1995,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 8.0 , 40.0 , 92.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,1996,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 7.0 , 39.0 , 182.4 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,1998,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 6.0 , 38.0 , 196.4 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,1999,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 10.0 , 41.0 , 196.5 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,2001,fall,Sep,night,Collected as close to a new moon as possible,10,Annual sample, 6.0 , 37.0 , 261.5 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,2002,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 9.0 , 34.0 , 503.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,2003,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 10.0 , 37.0 , 240.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,2004,summer,Jul,night,Collected as close to a new moon as possible,9,Annual sample, 7.8 , 40.5 , 398.8 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,2005,summer,Aug,night,Collected as close to a new moon as possible,10,Annual sample, 6.2 , 39.2 , 447.1 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,2006,summer,Jul,night,Collected as close to a new moon as possible,9,Annual sample, 7.0 , 39.0 , 387.5 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,2007,summer,Jul,night,Collected as close to a new moon as possible,8,Annual sample, 9.9 , 38.3 , 469.5 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,2008,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 7.0 , 40.5 , 159.7 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Park Reservoir,Rocky Mountains,38.834170,-106.584116,2849,2009,summer,Jul,night,Collected as close to a new moon as possible,10,Annual sample, 7.4 , 41.5 , 433.3 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"Martinez, P. et. al. 2010. A Compendium of Crustacean Zooplankton and Mysis Diluviana collections from Selected Colorado Reservoirs and Lakes: 1991-2002.  Colorado Division of Wildllife: Aquatic Wildlife Research.Appendix 4: pp.258-275",,Original sampling,
CO,Taylor Reservoir,Rocky Mountains,38.834170,-106.584116,2849,2014,sprng,Jun,night,"1 hour after sunset on the week on either side of the new moon, or late moon sunrise",10,Annual sample, 10.9 , 35.1 , 233.0 ,nr,Vertical tow,Loop net,1 m,3 m,500,no,no,"P.C. B. Johnson, 1-2016",Personal Communications,Original sampling,
